,bact_name,4-hydroxystyrene,p-hydroxyphenylacetate,phenyllactate,azelate,sebacate,myristic acid,dodecanedioic acid,palmitic acid,tetradecanedioate,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,nervonic acid,docosapentaenoic acid ,lithocholic acid,chenodeoxycholate,deoxycholic acid,7-ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,urobilin,sphingosine,cholesterol,cholestenone,beta-sitosterol,propionate,alanine,oxalate,lactate,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,uracil,proline,alpha-ketoisovalerate,caproic acid,valine,succite,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,aspartate,malate,adenine,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,histidine,orotate,imidazolelactate,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,tyrosine,homovanillate,sorbitol,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,pantothete,cystine,pentadecanoate,pseudouridine,deoxyinosine,inosine,lactose,lithocholate,glycocholate,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,nicotinic acid,pyroglutamic acid,pipecolic acid,hydroxyproline,creatine,isoleucine,asparagine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,glutamine,lysine,glutamate,triethanolamine,pyridoxamine,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,trimethyllysine,kynurenic acid,N-acetylglutamic acid,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA,pantothenate,carnosine,anserine,2-deoxyadenosine,thiamine,atenolol,diacetylspermine,sphinganine,phytosphingosine,bilirubin,urobilin*
131,Peptostreptococcaceae_noname_unclassified,-0.011369512,0.0069297506,-0.018343251,-0.005872063,-0.017650522,0.012881369,-0.0016659232,0.011436743,0.030014217,0.0056679975,0.020357456,0.026847098,0.03169933,0.017292773,0.004178593,0.01593345,0.026369879,-0.015133572,0.015146371,0.017751053,0.005175724,0.0056502563,0.012940272,-0.021748867,0.020612521,-0.032433573,-0.02322004,0.004049765,0.026223317,-0.013434415,-0.0164477,-0.018131228,-0.015764913,0.0077318437,0.030733118,-0.011110169,-0.018322023,0.015167131,0.012990603,-0.016212426,0.0021792592,-0.0029891625,0.0138682835,0.018526083,0.033739354,0.007873404,0.0107189575,0.027464738,0.012468232,0.0011501331,0.015558609,-0.004071487,-0.016349815,0.012710819,0.027688123,0.015207119,-0.0061660074,-0.020258198,-0.011796317,0.0179807,0.0060331626,0.021762587,0.016540712,0.012772195,0.010320371,-0.0025907077,-7.601339e-05,-0.01942017,0.01190719,-0.008039344,-0.0044699735,0.008724199,0.0039228313,0.004748259,0.02225626,0.004483007,-0.006998989,-0.016714757,0.003029754,0.0310071,0.02193353,0.008895249,0.026785016,0.017996792,0.016890237,0.0068499027,0.019092062,0.011291555,-0.012167617,0.029707056,0.002937566,-0.008726702,0.012849068,0.006594091,0.027245613,0.0020496044,-0.009406398,0.0011622388,0.019675871,-0.02508229,0.01851028,0.0023706048,0.0042205495,0.027593791,-0.011839285,0.013926335,0.010201108,0.008290895,0.0073686065,-0.031087983,0.026494171,0.012279506,0.004175394,0.034688815,0.004987241,0.0019499629,0.024132473,0.009568696,0.027542705,-0.014968686,0.026200991,-0.018984886,0.018271824,0.0265173,0.012181116,0.013835546,0.017715063,0.018115843,0.024429636,0.013841176,0.0042041373,-0.006582418,0.012408498,0.00453339,-0.022582583,0.016265292,0.020236203,0.010359446,0.008837865,-0.02274516,0.026660692,0.026925547,0.020281928,0.010071296,0.0021743234,0.01962047,0.022870228,0.0074382275,0.023119975,0.013144176,-0.002939076,0.015930442,-0.0021613245,0.026444977,-0.014153459,0.017515995,0.0016429197,0.008807369,-0.018540127,-0.00028235995,0.0106291445,-0.0046992223,0.018445414,0.000914832,-0.016081376
132,Prevotella_copri,-0.02636349,-0.04176583,-0.014255148,0.012137464,0.008947643,0.021491086,0.024596965,0.04291711,0.0033484432,0.056073602,0.013799663,-0.017416678,-0.019547952,-0.045765515,0.043425493,-0.021833096,-0.02428238,0.039793286,-0.04032814,-0.0429375,-0.038810432,0.03385354,-0.03919975,0.013332877,-0.036910743,0.014565305,0.018606484,-0.023992507,-0.02914523,-0.0262172,-0.005636619,0.016111143,0.016469553,-0.020650908,-0.009938695,-0.01413869,0.044646002,-0.019307654,-0.056450877,0.025075555,-0.041025862,-0.017870428,-0.06025657,-0.046836562,-0.015307423,-0.05346746,-0.02044551,-0.020442476,-0.053304706,-0.03672469,-0.05494639,-0.054899897,0.029651256,-0.06413105,-0.023289308,-0.05660884,-0.038005535,0.0060431277,0.044045415,-0.046712264,-0.049936842,-0.042076807,-0.060604382,-0.040724434,-0.04091586,0.0375764,-0.01824638,0.0087457,-0.012614511,-0.01595723,0.030339226,-0.057182346,0.0032222322,-0.045185752,0.021114653,-0.02108512,0.033991914,0.039154693,-0.02955361,-0.013526282,-0.015656155,-0.041952763,-0.011154448,-0.018104445,-0.059944678,-0.05767806,-0.019551663,-0.004472141,0.004449991,-0.009368562,-0.049270507,-0.00822414,-0.054399777,-0.04116428,-0.016933221,-0.04054347,0.017308224,0.014979106,0.03744749,0.011603397,-0.060575396,0.029797383,0.015275538,-0.049620647,0.022972407,-0.03304802,-0.037146736,-0.0064705815,-0.028173137,0.014130541,-0.017910264,-0.043729685,-0.03095626,-0.0102904355,0.0071708173,-0.05121503,-0.034769677,-0.042489015,-0.003735137,0.010752482,-0.037512004,0.00090860977,0.018411387,-0.013242297,-0.059147287,-0.05244667,-0.021203797,-0.023633197,-0.020882554,-0.02575726,-0.037709355,-0.012899393,-0.04153112,-0.028034847,0.0010993992,-0.055064887,-0.04545616,-0.03212887,0.006401931,0.008593815,-0.031971615,-0.00821959,-0.0011564945,-0.051172785,-0.045741443,-0.017944008,-0.04296241,-0.040466633,-0.033789847,0.0060157566,0.03588183,-0.0383341,0.012851339,-0.03446214,0.0037368143,0.042294193,-0.0038810242,-0.020700183,-0.0017486045,-0.027559305,-0.023643041,0.0005080591,-0.03056154,-0.01581303,0.049076963
133,Propionibacterium_freudenreichii,0.007996586,-0.016561298,0.012634321,0.0038328904,0.015330522,-0.007035042,0.008066783,-0.0060342615,-0.01006743,0.0009847183,-0.003402446,-0.01593111,-0.010587403,-0.01479633,-0.008521298,-0.011419295,-0.015113495,0.0067722322,-0.011814876,-0.008931927,-0.0072000604,0.0018978262,-0.012215479,0.026000664,-0.012698171,0.025616635,0.024338186,-0.0051962514,-0.01700012,0.01684125,0.014414072,0.0015663601,0.0043174746,-0.012359661,-0.024950732,-0.0045329942,0.017849179,0.0015891932,-0.0009893957,0.018361676,-0.006289981,0.008747974,-0.0059342915,-0.018591333,-0.019404829,-0.009964863,-0.022711556,-0.015728416,-0.0048539285,0.0031704444,-0.0012386744,0.004889967,0.011392011,-0.0088064745,-0.017548867,-0.005708478,0.0045189,0.010824676,0.014316044,-0.016362712,7.4859854e-05,-0.013213359,-0.009381689,-0.0030805215,-0.008705836,0.0022744641,0.00033489338,0.015737737,-0.015568044,0.0031481155,-0.001741244,-0.0056703216,-0.0016563438,0.0009794239,-0.015241997,0.0056133624,0.01715396,0.015917754,-0.0002883252,-0.013638459,-0.013523131,-0.0063668913,-0.015735649,-0.007279426,-0.0104519185,-0.012113688,0.002248206,-0.018622478,0.012603249,-0.016022883,-0.00093382655,0.01021894,-0.0050214017,-0.0105928825,-0.020056617,0.0028254762,0.0063084173,-0.0027542824,-0.005121619,0.0025272584,-0.01175236,0.0056306575,0.0010618157,-0.014471891,0.025021657,-0.0017433013,-0.0039891363,0.001907322,-0.0047469526,0.025568552,-0.018630264,-0.021066103,-0.0028414216,-0.016486445,-0.007714678,-0.01346115,-0.018966692,-0.012260884,-0.008276901,0.01136718,-0.009281601,0.015486415,-0.016698545,-0.020053258,-0.0057677473,-0.011135445,-0.011480094,-0.025248637,-0.022020712,-0.012730806,0.003677732,0.00024116637,-0.016051175,-0.0024094088,0.011144443,-0.008827031,-0.012250218,-0.003043459,0.009569618,0.020179525,-0.009686644,-0.0040305243,-0.0154076135,-0.0021664877,0.004436537,-0.009598711,-0.010363622,-0.020311328,-0.019180035,-0.004466353,0.0010098687,-0.0043234546,0.01829713,-0.022361333,0.0059284475,0.0026948813,0.0010684122,-0.011056061,0.0058637117,0.00029772348,-0.020295015,0.017612167,-0.014903327,0.004996559,0.015811194
134,Roseburia_hominis,-0.02499554,-0.03692591,-0.012571408,0.05367843,0.047005095,-0.00038874598,0.052003674,0.0023117133,0.002673047,0.016286219,0.025463266,-0.035198566,-0.03553963,-0.067176044,0.006289118,-0.030115815,-0.038799725,0.03999272,-0.06252272,-0.059806895,-0.05852023,-0.0017855763,-0.057716303,0.030627735,-0.058127247,0.028241891,0.04556307,-0.04351044,-0.049984977,0.0115820775,0.0058171125,0.023554428,0.030566804,-0.020724824,-0.029279137,-0.013103626,0.07168881,-0.03691605,-0.048200563,0.044856906,-0.033548146,-0.0031344783,-0.022032065,-0.037865214,-0.026549699,-0.021842776,-0.030318411,-0.026357815,-0.016590305,-0.0027984292,-0.014805963,-0.0031004439,0.041734,-0.024974898,-0.02969633,-0.01960986,-0.0008585767,0.01417081,0.027816042,-0.051089015,-0.0014961757,-0.022104474,-0.023951188,-0.017527059,-0.007904915,0.019270796,0.005538812,0.015294068,-0.029343495,-0.034559023,0.03590061,-0.016494174,0.0052125673,-0.0128954435,-0.012772892,0.01334407,0.046230983,0.031667538,5.382565e-05,-0.0036148876,-0.023554135,-0.00057803176,-0.028574515,-0.027914101,-0.027270757,-0.021279316,0.0060370313,0.0020271267,0.0432438,-0.024003508,-0.0117924735,0.015080822,-0.019081797,-0.006114457,-0.02026467,-0.0131911365,0.053496122,0.03823938,-0.009469902,0.012843413,-0.0321535,0.02453389,0.00935133,-0.03488478,0.028739255,0.009610493,0.004151006,0.017676046,-0.02545964,0.030012064,-0.039012298,-0.040192977,-0.026195195,-0.023487315,-0.015868666,-0.034981247,-0.040405054,-0.053906273,-0.019643588,0.011350144,-0.020832334,0.015404742,-0.01810341,-0.033920735,-0.015695961,-0.01983558,-0.00729626,-0.036960185,-0.040395215,-0.037228838,0.0046170033,-0.025558287,-0.040203877,-0.03346808,0.02113876,-0.019752832,-0.009018381,0.0014020243,0.0025623823,0.039901484,-0.032617718,-0.005898011,0.0034024701,-0.031282052,-0.039259255,-0.025284793,-0.040276244,-0.040563088,-0.02624201,-0.016291074,0.049420696,-0.015310531,0.023056231,-0.043666366,0.012555564,0.002539841,-0.02069494,0.0011790692,0.02143568,-0.033642534,-0.04826404,0.0062807645,-0.050024766,-0.028653454,0.07310316
135,Roseburia_intestinalis,0.041192815,-0.00058168883,0.041026283,-0.00587278,0.00023186453,-0.0220801,-0.017904203,-0.015924025,-0.031827565,-0.021380363,-0.022884175,-0.015912253,-0.028540444,-0.0102337375,-0.009416408,0.01204632,-0.014961987,0.023002023,-0.012577884,-0.0154154645,0.0024706738,-0.015010494,-0.014935642,0.024080181,-0.0036101434,0.02891358,0.017142074,0.011882675,-0.014722824,0.017711509,0.021816228,0.019915987,0.015195332,0.020726092,-0.014494346,0.031079505,0.009962115,-0.02361793,-0.005070995,-0.0016610884,0.009158955,0.021199975,-0.024681613,-0.006437253,-0.030913226,-0.018948292,-0.0036333834,-0.031463973,-0.017726107,-0.013401955,-0.03171377,-0.008947469,-0.0021731423,-0.023290968,-0.014226534,-0.020109631,-0.009418879,0.02210392,0.011248669,-0.0032732666,-0.010667996,-0.02722671,-0.025653463,-0.018828232,-0.0103213135,-0.006292448,-0.0034472742,0.0139631005,0.0043045506,0.017515993,-0.007782911,-0.0098063,-0.016233131,-0.015029856,-0.0161569,-0.014083761,0.0073400815,0.018795695,-0.004692953,-0.026842646,-0.019868825,-0.0151998075,-0.021398315,-0.007842346,-0.025271904,-0.016136223,-0.024596062,-0.021929054,-0.00058426673,-0.012969524,-0.008990805,0.0083487835,-0.015000475,-0.021053743,-0.023130978,0.008292805,-0.0016583501,-0.023363234,-0.013478459,0.020612277,-0.028059322,-0.0107419975,-0.0021927876,-0.0332342,-0.009418241,-0.016006693,-0.010466451,0.0040425463,-0.0103878975,0.03181668,-0.01665291,-9.753208e-05,-0.006030015,-0.022022368,0.0050571836,0.0029518474,-0.016700353,0.007873755,-0.025342198,0.019944705,-0.023968277,0.012154665,-0.022213811,-0.023726642,-0.022825044,-0.009559807,-0.025511922,-0.0023225383,0.007179248,-0.026534747,-0.0067267376,0.020647388,0.010890649,0.0118777035,0.010817886,-0.01877377,-0.018585932,-0.02469767,-0.012062404,0.024090342,-0.03727106,-0.028060762,-0.016955795,0.0071430444,0.014552619,-0.0041476083,-0.015053851,0.011190989,-0.019762881,0.00023551498,-0.017020285,-0.012249747,-0.0055568735,-0.023808122,0.019670786,-0.021752624,0.0005451499,-0.0025956554,0.01568272,0.011666553,0.008338268,-0.0014383757,0.002939372,-0.010639751,0.0042628883
136,Roseburia_inulinivorans,0.030384807,-0.006044023,0.030369561,-0.0063912296,0.00031153005,-0.012547591,-0.011753234,-0.0050828587,-0.020443348,-0.009833463,-0.019964375,-0.006332061,-0.017707052,-0.00682276,-0.0005880804,0.011012969,-0.0060154293,0.017974392,-0.0053129178,-0.009423578,0.004236299,-0.0021315666,-0.008839593,0.02198174,-0.005400691,0.025511594,0.017542414,0.005640638,-0.012644827,0.016321117,0.021312842,0.014481617,0.011821316,0.022605311,-0.009077479,0.030354891,0.010456103,-0.014648255,-0.0013976069,0.002010207,0.0076525975,0.010616858,-0.020699002,-0.0083873235,-0.022023253,-0.020692172,-0.0050763153,-0.025845442,-0.01525022,-0.014192764,-0.023656119,-0.008697886,-0.0013827585,-0.019687565,-0.010747706,-0.016269827,-0.009883962,0.018038394,0.0144015085,-0.0016150788,-0.012368985,-0.021367516,-0.021306558,-0.015352019,-0.010665774,-0.004290792,-0.0049782856,0.008856337,0.0007684943,0.013561299,-0.0037336964,-0.0088662235,-0.013900271,-0.012665247,-0.007473634,-0.011287122,0.0046463064,0.013996193,-0.0063805436,-0.018569583,-0.011322552,-0.013519368,-0.016376242,-0.0054018022,-0.020696528,-0.015218718,-0.016922668,-0.019188577,-0.003969452,-0.008436921,-0.00906947,0.0009420766,-0.013613525,-0.019428069,-0.017531844,0.003492316,-0.0033520842,-0.017689733,-0.0051420545,0.014975965,-0.021690844,-0.0076799984,-6.3488e-05,-0.023673212,-0.004264051,-0.01427046,-0.016223272,0.004685778,-0.006265288,0.0254739,-0.013261069,-0.006879227,-0.009244352,-0.014909106,0.002622884,-0.0016837312,-0.013237724,-0.0017490105,-0.016863244,0.014441682,-0.01630103,0.008626214,-0.015399921,-0.016047373,-0.018485524,-0.005591059,-0.0176272,-0.002155683,0.0053868247,-0.022672646,-0.0070439214,0.011206264,0.0023237243,0.009770183,0.007110781,-0.014839882,-0.015322491,-0.0199846,-0.0046141814,0.017098714,-0.027572302,-0.018296978,-0.010246715,-0.004119231,0.0038121953,-0.008287277,-0.016094552,0.0024285594,-0.018590925,0.002511863,-0.011313807,-0.0083268,-0.0057215905,-0.021583075,0.014929774,-0.011194757,-0.0016096198,-0.0054053273,0.012499219,0.0052569886,0.0019285858,0.0017309483,0.00038079027,-0.007594542,0.0053442335
137,Roseburia_unclassified,0.0031817025,0.009623513,-0.0025343471,-0.022905938,-0.024474671,0.003861807,-0.010444257,0.004041091,0.028180242,-0.002583326,0.019111175,0.03849964,0.049112722,0.035323437,0.007230807,0.027088849,0.04220502,-0.025709637,0.032604408,0.03794857,0.014897491,-0.011449954,0.030291079,-0.022008996,0.03186031,-0.012498542,-0.034948092,0.019794496,0.035097316,-0.01947213,-0.017128889,-0.028317697,-0.01047298,0.010877196,0.02436487,0.0033839077,-0.030327694,0.008370326,0.024802217,-0.038373254,0.011939576,-0.0014734421,0.026261672,0.033941127,0.04458343,0.022295611,0.030391572,0.048051234,0.022086661,0.00536445,0.018468877,0.0044601117,-0.01991296,0.026135601,0.035990037,0.025319457,-0.0023854796,-0.009492069,-0.029568678,0.03893595,0.0060103196,0.03653989,0.029148476,0.025976062,0.025097786,-0.0142398905,0.015942285,-0.033939764,0.026916983,0.015440891,-0.021263156,0.01753325,0.009725356,0.0122130355,0.029675988,0.002646743,-0.0075069405,-0.0077794516,0.015751345,0.021908868,0.039556462,0.0033180744,0.025874028,0.029547809,0.030724455,0.021926977,-0.0002377542,0.0046438407,-0.029236527,0.03290084,0.021131372,-0.0060937316,0.025678994,0.013595763,0.031704117,-0.007230574,-0.03237729,-0.013120256,0.009178429,-0.003929568,0.031346418,-0.033233706,0.020890636,0.041256767,-0.051071614,0.008932043,0.00522184,0.0032316602,0.018817864,-0.025761731,0.012516029,0.026252182,0.025180964,0.044341728,0.002847828,0.019830095,0.03114377,0.026455775,0.033901516,-0.009919166,0.036927,-0.022628715,0.016900307,0.03612715,0.02407864,0.025142698,0.04402396,0.0044801263,0.009200476,0.02415673,0.009999748,0.01861788,0.025656294,0.02143206,-0.028696705,0.025987873,0.034760956,0.013999164,-0.002378352,-0.024088793,0.025732571,0.04043785,0.019903146,0.01627869,0.005071329,0.023056041,0.041884173,0.029523626,0.03599593,0.015374235,-0.02353069,0.03298786,-0.034935746,0.03872622,-0.0042892233,0.025720606,0.015586287,0.009188416,-0.024138939,0.021056794,0.040532637,-0.025209071,0.023315351,0.010258296,-0.030296912
138,Rothia_mucilaginosa,-0.032479197,-0.0029413064,-0.03971394,-0.021775007,-0.02413597,0.054375414,0.0053354744,0.05156396,0.07345189,0.03870313,0.0536222,0.060904168,0.06888432,0.03146811,0.030574841,0.03166572,0.059878632,-0.02199917,0.029322881,0.03386622,0.0004499273,-0.0038337728,0.020045431,-0.054796766,0.04184082,-0.054882087,-0.05770751,-0.010410028,0.056104638,-0.02717977,-0.03371851,-0.026151974,-0.028183704,0.00085728004,0.061706975,-0.029465355,-0.040773883,0.011206328,0.020965926,-0.048729192,0.012232645,-0.04314939,0.02034979,0.034927234,0.07857647,0.00916142,0.038560268,0.059149552,0.012096456,-0.02453742,0.022660606,-0.017876917,-0.029863961,0.017484885,0.055776816,0.017926317,-0.01923151,-0.051097497,-0.032736633,0.033990696,-0.0031568375,0.03672859,0.024347426,0.01044958,0.011965516,0.0012449456,-0.019526232,-0.066237256,0.021892987,-0.018545631,0.0060365577,0.008092745,0.011540779,-0.009566964,0.06942011,-0.008570119,-0.03341863,-0.034054913,-0.024595845,0.0663837,0.05599487,0.013150738,0.047683682,0.047681183,0.025245678,0.02130866,0.039211296,0.015573813,-0.033580266,0.044277214,-0.0046041943,-0.028913753,0.0059579676,0.019465202,0.07734715,-0.0083768,-0.034267627,0.006854721,0.05591749,-0.04657596,0.03178941,-0.016007025,0.009726345,0.061803862,-0.03233015,0.0011685556,-0.006281484,-0.014477206,0.022901408,-0.074745804,0.05641213,0.026143579,-0.0199957,0.07000189,0.018405214,0.020894907,0.05272135,0.020388424,0.071488604,-0.04696239,0.048711415,-0.049535736,0.061399158,0.070007354,0.017435439,0.018920125,0.044659235,0.027399523,0.020493692,0.036700517,-0.014147879,-0.014446672,0.0072376383,-0.009941981,-0.058243074,0.022930237,0.027692104,0.005275018,0.036969163,-0.06748503,0.06615302,0.0640257,0.05881885,0.016610973,-0.019669399,0.028700523,0.03827523,0.0075648595,0.057796154,0.0349059,0.004820476,0.031869445,-0.033930387,0.05371468,-0.037450943,0.048618454,0.014492734,0.0035748591,-0.037068836,0.0075662453,0.029139647,-0.023770632,0.041729335,0.029901316,-0.036134716
139,Ruminococcaceae_bacterium_D16,0.008151394,0.004122225,0.0081907585,0.00032727263,-0.003009173,-0.016405823,-0.005738902,-0.0187074,-0.015359955,-0.011109036,-0.00028110732,-0.013555826,-0.013009526,-0.00066133233,-0.0164515,-0.006141416,-0.011109943,0.00092160574,-0.00147429,-0.00010355534,-0.0025944454,-0.003302566,-7.258435e-05,-0.004759967,-0.00466986,-0.0044262926,-0.0005321745,0.00027228647,-0.0049963375,-0.0050765034,-0.0010481866,0.0062048733,-0.004457457,-0.007151648,-0.0061142747,-0.0035601212,0.00047958098,-0.005405846,0.0035039892,0.0054854043,0.013317802,-0.004776475,-0.0009936192,-0.006335655,-0.004396988,-0.0028357303,-0.0034776933,-0.010608155,-0.00011724349,-0.00044870548,0.0004144991,0.0022033162,-0.004543769,3.4374632e-05,-0.0066555412,-0.00019061471,0.019503929,-0.0057304795,-0.009130497,0.0011594913,-0.0010078618,-0.006726636,-0.00080059253,0.00051220716,-0.009442609,-0.0065699248,-0.0024351669,-0.0010376624,0.0036291927,0.009448598,-0.0072135245,-0.0013800594,-0.009303822,0.0032204143,-0.005758451,-0.002856707,-0.0025752978,-0.0056238817,-0.0035463804,-0.009531205,-0.016120417,-0.0061794547,-0.006015362,-0.0058767027,-0.0013728422,-0.0015063123,-0.0017838872,0.010198423,-0.0016783446,0.0035837356,0.0054262416,0.0032556367,0.0029221517,-0.0054407627,-0.010569696,0.006476267,-0.0008411748,-0.005288013,-0.0055164904,-0.006085647,-0.0019350766,0.0011812585,-0.01138651,-0.0030088627,0.009528489,-0.0033442888,0.0076785926,0.0066343155,-0.007672417,-0.0012806464,-0.0070275287,-0.0052057607,-0.005809026,-0.008588791,-0.017593876,-0.003091658,-0.0046730945,-0.006299639,-0.0058485116,0.002563448,-0.0006010594,0.009158074,0.0013172971,-0.011159062,0.0014146206,0.0022566186,0.0045565455,0.008242156,-0.0005558941,-0.011772547,0.0048297546,0.0067491885,0.00051080267,1.4907961e-05,0.009534672,0.0014677964,0.0020186426,4.4715405e-05,0.0038561258,0.0026306415,0.0023709459,-0.0042205714,-0.013027608,-0.0010778998,0.004045362,0.0048794067,-0.003366262,-0.0018432286,-0.0064671068,-0.0005931875,-0.0048651276,-0.0056996886,0.0060286717,-0.008608307,-0.0032778657,-0.004773666,0.0011401462,-0.0022320808,-0.0015999845,-0.005349353,-0.004469786,0.0016967255,-0.0059640603,0.008158691,0.0019787722
140,Ruminococcus_bromii,-0.029674098,-0.03612948,-0.009483669,0.09528964,0.088710755,-0.021922374,0.06705163,-0.032629896,-0.020675862,-0.015946267,0.0074079013,-0.06676604,-0.06758146,-0.07960855,-0.020775976,-0.058094364,-0.068354145,0.035069875,-0.077122316,-0.06982384,-0.06950596,-0.013622019,-0.06714416,0.065449856,-0.09789279,0.051437765,0.09093479,-0.078423984,-0.09727749,0.053209547,0.035040174,0.042072315,0.04455914,-0.031015385,-0.06513367,-0.012069309,0.09951972,-0.04754181,-0.04654625,0.0995185,-0.028597254,0.015328822,0.0061425697,-0.04154303,-0.054463357,-0.004046313,-0.061485603,-0.047989674,0.012598111,0.036039077,0.01961727,0.050951395,0.06924445,0.0022561776,-0.05356533,0.00893032,0.048951928,0.029462159,0.03056749,-0.072767146,0.047652155,-0.0159805,0.00022109594,0.0032203924,0.012050327,0.010182548,0.02493148,0.05455004,-0.0695269,-0.059630074,0.044149145,0.024694884,-3.503095e-05,0.021765446,-0.06465514,0.042972345,0.060815196,0.03441663,0.030214725,-0.016366623,-0.06372875,0.039815944,-0.060539052,-0.057911567,-0.010328645,-0.0003245332,0.032431137,0.027117215,0.093724445,-0.056590732,0.02251957,0.047474414,0.003520513,0.011771501,-0.044583473,0.0152925365,0.0973201,0.057324175,-0.06273043,0.027616285,-0.016021144,0.0389775,-0.018505095,-0.04089746,0.06662208,0.04361469,0.048846025,0.019232845,-0.033244118,0.06578511,-0.07458349,-0.04822206,-0.024690526,-0.06088206,-0.034774344,-0.023976047,-0.06109616,-0.07635889,-0.0571946,0.021643655,-0.028169258,0.03709367,-0.06690406,-0.076232046,0.014923054,-0.00013629752,-0.022450084,-0.04661744,-0.05126321,-0.055155482,0.037722662,-0.03670655,-0.03979001,-0.02530615,0.056837603,-6.104669e-05,0.010043776,0.03278666,-0.020111108,0.07305758,-0.043869995,-0.03108801,-0.013807578,-0.03060861,-0.025593534,-0.048051964,-0.05432284,-0.046892177,-0.039759785,-0.04697743,0.05972624,-0.0034200782,0.05579402,-0.0705678,0.020063058,-0.047399253,-0.043277983,0.015430028,0.04293781,-0.055705395,-0.087057546,0.023238502,-0.090842284,-0.057311088,0.09688666
141,Ruminococcus_callidus,-0.0049436637,-0.018286826,0.002517617,0.020040812,0.014696765,-0.009462793,0.012474185,0.0016889635,-0.015495529,0.010257739,0.0032184604,-0.026453055,-0.03609226,-0.04546785,0.0059751477,-0.01921041,-0.031164683,0.03574505,-0.045404468,-0.048330035,-0.030163728,-0.0027530862,-0.0438245,0.021539753,-0.03434844,0.019449877,0.030003183,-0.025043102,-0.03539876,-0.0055169286,0.006712797,0.02659258,0.024902198,-0.01464358,-0.019154854,-0.0021971536,0.04317255,-0.025896737,-0.040070187,0.033724807,-0.022133313,-0.0017850534,-0.034474105,-0.024004603,-0.029453428,-0.034067333,-0.02348495,-0.03194096,-0.024738608,-0.0115983365,-0.03163688,-0.020210136,0.023561206,-0.034330547,-0.030651174,-0.027351113,-0.020742852,0.011179252,0.028407514,-0.035140198,-0.013957998,-0.035370603,-0.034250464,-0.026200533,-0.01818034,0.010070557,-0.0040126177,0.012001583,-0.011962295,-0.019697702,0.01946529,-0.023398375,-0.007043012,-0.016455824,-0.008746842,-0.010945674,0.027770206,0.027692802,-0.009956171,-0.0154718645,-0.028678568,-0.010851779,-0.02359781,-0.025298037,-0.03656576,-0.029522529,-0.014495554,0.0002738977,0.018899074,-0.016406508,-0.016686987,0.010144167,-0.027987827,-0.020128602,-0.019914608,-0.009156282,0.02224797,0.011961268,-0.00084262545,0.020126928,-0.03749342,0.01975944,0.0008637001,-0.039711926,0.012894988,-0.008035513,-0.0018906168,0.0071003586,-0.028378021,0.024131577,-0.02859952,-0.02671338,-0.027278824,-0.02203961,0.0075105745,-0.025274992,-0.030007705,-0.030670507,-0.02049305,0.017828427,-0.027318051,0.01301059,-0.013414109,-0.031967983,-0.028263954,-0.02306264,-0.020578764,-0.015365244,-0.013104074,-0.03316563,-0.0081627285,-0.014360819,-0.02161692,-0.011903696,0.020446533,-0.026455937,-0.02156066,-0.014335683,-0.007228493,0.024130173,-0.03338767,-0.025403833,-0.0040903925,-0.021481227,-0.01828338,-0.016760327,-0.03641013,-0.015326299,-0.028086737,0.0013291766,0.022308469,-0.024900988,0.015113161,-0.03586884,0.014202552,-0.003928023,-0.009976346,-0.002364442,0.005789376,-0.018981233,-0.01663469,-0.0004987606,-0.029997095,-0.026113765,0.04215215
